,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
6153,06/2015,703,73802.25776566847,8260.7996482703,M,,7.8
6154,06/2015,504,71035.24190360159,7923.173652026232,M,40.0,1.8
6155,06/2015,876,85700.40375981116,8533.216481601043,M,34.7,5.8
6156,06/2015,69,80085.88012108636,8107.837566344856,M,57.1,11.5
6157,06/2015,736,91049.60034135226,8493.614929660485,M,43.1,13.3
6158,06/2015,899,64939.244548607734,8072.3820433198525,M,58.6,10.2
6159,06/2015,219,75424.10568662272,7158.648044869613,M,39.4,17.3
6160,06/2015,451,57542.367476909385,6018.635371097692,M,47.1,10.2
6161,06/2015,407,99177.24481569696,8653.683526194163,M,46.4,2.4
6162,06/2015,735,71047.14653129321,7720.205313345277,M,54.1,4.8
6163,06/2015,249,87754.35534134871,7385.893275969814,M,60.9,8.2
6164,06/2015,145,84420.99124320043,7822.215352512179,M,49.4,7.5
6165,06/2015,12,85281.0103251905,8737.728606234443,M,59.0,15.6
6166,06/2015,724,103046.88921245505,7407.199522234796,F,47.8,16.0
6167,06/2015,728,79292.2684542369,8841.15724688439,M,57.5,2.9
6168,06/2015,948,119301.55351086902,8626.26347395535,M,37.5,3.6
6169,06/2015,464,91953.5814799811,9258.663447589608,M,58.4,6.4
6170,06/2015,278,87516.77058764358,8872.148437680784,,47.4,10.8
6171,06/2015,89,97095.37486168966,8787.130394838383,M,42.9,7.5
6172,06/2015,124,78981.27232435218,7939.327756167017,M,35.2,9.5
6173,06/2015,185,57318.191570279436,6697.539328389567,M,35.5,14.5
6174,06/2015,514,89266.47067997619,9601.73065934912,M,45.0,12.9
6175,06/2015,651,67145.70338676564,7123.625481199746,M,39.2,8.3
6176,06/2015,669,66653.2871223467,7101.543295003338,M,52.7,13.9
6177,06/2015,97,105140.10163876369,8991.602379654138,M,62.2,11.0
6178,06/2015,924,105109.25139254697,6721.188475277272,M,64.5,11.3
6179,06/2015,323,95769.5815528816,8504.534511705124,F,48.5,8.9
6180,06/2015,643,69452.75535736635,7371.5732966875,M,35.7,16.0
6181,06/2015,890,93333.74035460912,9734.457453244953,M,55.4,17.6
6182,06/2015,929,78830.37465304106,9555.896089309388,M,41.7,4.4
6183,06/2015,670,82438.26611621297,8471.919122461499,M,36.1,8.3
6184,06/2015,181,66481.02533134185,7360.602634110612,M,36.8,10.0
6185,06/2015,963,54737.84305234766,7593.598321092499,M,50.0,10.8
6186,06/2015,997,100283.72639755924,9289.714467781308,M,61.6,10.5
6187,06/2015,858,85585.07037387691,9024.955795891918,M,38.2,1.5
6188,06/2015,403,73909.7274985777,7784.564891864805,M,45.4,7.8
6189,06/2015,572,92949.16393450982,7410.427830905399,M,,7.6
6190,06/2015,754,88434.88102297443,9466.192279653416,M,55.8,11.8
6191,06/2015,72,71163.1878865234,8112.245921516872,M,46.7,11.5
6192,06/2015,283,102721.90458041843,8402.161603762617,M,57.9,9.6
6193,06/2015,705,98816.68438233201,9862.31737738934,M,46.5,1.7
6194,06/2015,983,83429.85511414385,8966.895138593696,M,36.0,14.7
6195,06/2015,305,65757.27411828705,7915.556503126582,M,63.1,4.2
6196,06/2015,857,72543.23237162341,8613.75203216599,M,37.8,3.3
6197,06/2015,74,78338.21028258874,7898.365355222114,M,37.2,15.0
6198,06/2015,824,81653.05673871019,6126.977048993322,M,56.3,2.9
6199,06/2015,231,82218.37400535558,7214.996669787461,,42.2,17.8
6200,06/2015,130,80900.29766965847,9173.972902548363,M,59.5,15.0
6201,06/2015,248,78973.93254520229,9208.619893495159,M,36.4,14.8
6202,06/2015,149,76020.91801176398,7405.647237712117,M,52.6,5.5
6203,06/2015,329,91209.2434920069,9203.28348452329,M,43.4,4.5
6204,06/2015,582,83759.43371712964,7984.798320750196,M,46.1,4.4
6205,06/2015,328,109880.71974492435,9374.673929771436,M,39.4,11.4
6206,06/2015,779,80789.92492949948,8320.046506574992,M,,18.0
6207,06/2015,807,88568.20233930134,10249.970801764337,M,,12.8
6208,06/2015,821,71870.46338369821,7543.070701171016,M,55.6,4.4
6209,06/2015,366,106994.35857514846,8141.845443815891,M,42.9,7.5
6210,06/2015,433,67686.11650139123,8444.604726591151,M,37.5,8.6
6211,06/2015,371,108054.28216756415,9354.889945201901,M,52.2,5.6
6212,06/2015,384,100980.24502853103,7304.728891187797,M,43.5,2.5
6213,06/2015,632,87402.03759194829,8716.0349697625,M,35.3,14.1
6214,06/2015,861,73975.37780241581,8225.652049584329,M,48.3,12.6
6215,06/2015,65,96558.54771311015,9699.348840010809,,46.8,15.7
6216,06/2015,877,70558.67048130001,7261.214762190903,M,40.8,16.7
6217,06/2015,244,68285.27447801727,7936.634896214145,M,40.5,3.1
6218,06/2015,863,96414.34039373444,8509.950677375984,M,48.7,17.6
6219,06/2015,350,113818.45198929244,9027.798075451028,M,52.6,18.5
6220,06/2015,160,62200.78190952426,7130.77151709271,M,34.9,18.1
6221,06/2015,45,79675.28662964479,7759.109370301401,M,40.4,11.4
6222,06/2015,497,52950.08047153708,6314.416714391228,,46.3,11.7
6223,06/2015,237,102776.35967912746,8755.549046417473,M,39.1,10.7
6224,06/2015,9,77134.93577425239,7504.691579528712,M,50.3,8.9
6225,06/2015,172,104198.27960370934,8625.496936693835,M,55.4,10.6
6226,06/2015,918,69999.12840397682,7481.749583206497,M,45.0,2.6
6227,06/2015,950,99447.06009292946,9576.894647131165,M,34.7,6.3
6228,06/2015,134,67302.24146570306,7149.930174267144,M,64.7,6.2
6229,06/2015,140,95543.50574121953,7794.402512106667,M,,14.0
6230,06/2015,238,81776.71192704195,8605.185613607226,M,61.8,3.6
6231,06/2015,567,97413.90121847934,8561.166318241318,M,49.1,15.0
6232,06/2015,146,61095.54294271375,5852.687509609603,M,38.1,5.6
6233,06/2015,519,114860.7748839032,9330.893370540733,,42.7,1.7
6234,06/2015,428,87531.28898954303,8933.289301464563,M,37.0,13.8
6235,06/2015,612,107299.0382152459,9701.359536442584,M,56.8,10.3
6236,06/2015,153,91695.46750678186,8881.301220631622,M,32.3,18.2
6237,06/2015,592,72159.04314924282,8573.837454880595,M,52.6,12.7
6238,06/2015,713,128059.65576216731,9744.648729413237,M,45.8,18.2
6239,06/2015,933,108363.12323650988,8622.493792922587,M,48.6,14.2
6240,06/2015,686,71410.78606046796,7769.441876779874,M,40.8,5.5
6241,06/2015,331,64407.8571242236,6584.966679067274,M,36.7,9.1
6242,06/2015,885,97117.68103059163,9332.505436917356,M,62.8,6.5
6243,06/2015,842,69801.5099624394,7432.364204388027,M,48.5,6.3
6244,06/2015,951,127827.64588451276,9557.236264821206,M,65.1,10.5
6245,06/2015,597,74673.93398379392,8013.812867410568,M,60.0,13.1
6246,06/2015,93,83103.92266074308,7938.564340666446,F,38.4,14.3
6247,06/2015,402,72588.39882627268,6939.23677182049,M,35.4,15.1
6248,06/2015,435,72088.25253360835,8186.790511354237,F,60.5,17.1
6249,06/2015,751,89328.66260113119,8325.850110053927,M,55.1,6.5
6250,06/2015,733,78443.03363299408,7799.3273351384805,M,52.2,13.6
6251,06/2015,121,61125.80079375544,8462.632484747446,M,58.7,18.4
6252,06/2015,760,73006.88447153156,7417.218415801299,M,47.8,11.1
6253,06/2015,372,66408.91137556588,7642.981478617359,M,33.0,14.3
6254,06/2015,441,65210.61132025364,6630.064776324922,M,51.6,2.3
6255,06/2015,270,68839.03766649163,7286.873676758118,M,40.7,10.1
6256,06/2015,260,79090.35615990075,7972.828268097618,M,34.6,1.1
6257,06/2015,442,87224.37291568535,8208.750840170629,M,61.5,13.5
6258,06/2015,19,90023.52387597946,8407.63471673475,M,,12.4
6259,06/2015,218,107427.54826544586,8158.4189338158,M,60.8,12.0
6260,06/2015,1000,71896.35548800901,8095.330624819544,M,45.2,4.0
6261,06/2015,967,66873.52753457014,7201.896301581907,M,56.6,2.4
6262,06/2015,413,109159.47808816184,9508.185160421133,M,47.8,1.0
6263,06/2015,780,103173.06672168188,7434.591775091948,M,51.8,1.9
6264,06/2015,538,88047.24671456961,8620.155203172153,,44.3,13.5
6265,06/2015,255,80213.86939740548,8570.398562123793,M,50.9,15.2
6266,06/2015,211,70601.09671540697,9002.634081741024,M,36.7,8.5
6267,06/2015,465,94604.24667619634,8156.452383003038,M,62.0,17.2
6268,06/2015,583,95422.5893052799,9272.458272832842,M,39.0,8.2
6269,06/2015,489,97397.23874806524,9328.035871675098,M,39.7,17.4
6270,06/2015,353,66682.38339281395,7550.425456343417,M,65.9,5.3
6271,06/2015,415,81011.18735911763,7783.056424059893,M,62.5,7.1
6272,06/2015,594,87321.61726842192,9421.244436108873,F,44.6,12.7
6273,06/2015,957,73338.4666528108,7924.797504537017,M,55.4,5.3
6274,06/2015,394,78429.54224878934,7793.51867338829,M,56.1,5.1
6275,06/2015,674,89303.88058591615,8703.712568043256,M,61.2,16.6
6276,06/2015,646,89286.23099020598,8396.660282096223,M,35.1,10.2
6277,06/2015,972,81291.13240450801,7912.312134001882,M,65.6,1.6
6278,06/2015,791,83114.79173793802,9599.47487235111,M,60.0,8.0
6279,06/2015,78,66349.87125502847,7398.158823198887,M,36.8,7.9
6280,06/2015,548,84658.25256243236,8589.903533041608,M,52.2,12.5
6281,06/2015,536,65498.497247729116,6204.65822273475,M,55.4,3.4
6282,06/2015,621,107969.99602133644,8212.259719452766,M,54.8,1.7
6283,06/2015,762,71599.51617578809,9278.73741215251,M,47.3,14.9
6284,06/2015,516,101579.69571375554,8111.226116618481,M,65.6,18.0
6285,06/2015,216,85259.81859384416,7444.865240000736,M,36.4,14.5
6286,06/2015,635,96966.84476638923,9136.923779473787,M,55.3,14.8
6287,06/2015,926,91166.35997629943,9687.434395269114,M,43.2,14.0
6288,06/2015,135,107018.3695739174,8399.201757788569,,,10.5
6289,06/2015,387,83163.73515199371,8450.994875809085,M,46.8,16.0
6290,06/2015,925,71936.08549963743,9604.12795612579,M,57.3,5.5
6291,06/2015,85,70684.64123296457,7280.393762519377,M,38.7,16.7
6292,06/2015,586,82129.24546719524,8750.423422603462,M,32.2,7.8
6293,06/2015,571,85735.69698306498,8269.187419538364,M,53.2,13.8
6294,06/2015,855,78092.8586265871,8557.101954887934,M,64.2,15.2
6295,06/2015,685,70284.26364664447,7780.63350276967,M,47.0,7.8
6296,06/2015,63,92963.22987514694,8683.584206910517,M,61.6,12.5
6297,06/2015,264,89011.60167755533,8460.840766535053,M,59.1,12.7
6298,06/2015,701,84669.58530993269,9285.316573095468,M,37.3,10.7
6299,06/2015,73,66654.0227715529,8609.71913732201,M,48.6,14.7
6300,06/2015,478,80847.7237546225,6782.30819480106,M,35.7,7.8
6301,06/2015,661,97225.76875323619,9825.576458213234,M,57.1,1.7
6302,06/2015,228,84647.9311184062,8663.574594977516,M,48.1,9.5
6303,06/2015,309,96384.04076048806,8204.00998490417,M,38.3,14.6
6304,06/2015,382,85501.13535462508,8564.253312378913,M,34.4,10.9
6305,06/2015,914,68448.08432576933,6759.558052881802,M,54.5,6.4
6306,06/2015,170,95046.7891134596,8193.432652759866,M,34.1,16.2
6307,06/2015,808,115574.5906613594,10778.640964762913,M,45.2,4.6
6308,06/2015,279,108973.52321786305,8920.202648781771,M,44.9,3.9
6309,06/2015,852,101288.08752701481,9571.446603171411,F,37.4,13.3
6310,06/2015,258,100318.26872079638,9696.28490716126,M,43.5,6.3
6311,06/2015,920,78181.0220261508,8835.646870027249,,64.9,14.6
6312,06/2015,167,93386.50164778669,8700.360429134715,M,37.0,6.7
6313,06/2015,229,83320.71512179515,8071.840580378399,M,55.1,7.9
6314,06/2015,293,90416.69806952859,8513.984176814474,M,44.9,10.8
6315,06/2015,569,77610.82786519332,8594.41398342591,M,39.7,13.3
6316,06/2015,39,68982.23048740678,7492.792716986282,M,58.6,1.1
6317,06/2015,562,77371.93687782678,9173.757435020801,M,43.4,10.0
6318,06/2015,819,76736.95513130688,7779.762907789654,M,33.6,15.2
6319,06/2015,652,84426.59573265073,7395.015270973866,,43.2,1.1
6320,06/2015,827,88150.83747094606,8470.298196248057,M,65.0,3.2
6321,06/2015,915,90586.167255255,8975.924459905113,M,47.0,13.0
6322,06/2015,35,105600.62482472385,9249.9024989175,M,53.3,4.0
6323,06/2015,358,117248.82370238623,8495.94033406017,M,35.8,18.3
6324,06/2015,867,112701.09198587906,10365.800060673326,M,53.5,10.1
6325,06/2015,979,98912.92596376388,8301.553519556066,M,64.3,9.9
6326,06/2015,599,61286.37170656853,7055.033644137334,M,,18.4
6327,06/2015,470,81603.1411582198,8097.368689099106,M,45.0,3.5
6328,06/2015,903,88610.20536782697,8398.929207876963,M,,16.7
6329,06/2015,420,81537.10718665256,8960.248765836901,M,56.3,5.9
6330,06/2015,150,62187.77198410841,7362.302728744314,M,,10.2
6331,06/2015,631,74795.51392827484,8394.563720844102,M,43.4,6.2
6332,06/2015,616,129058.18251009073,9881.395129570417,M,61.5,8.8
6333,06/2015,373,92103.11390191487,9120.638163988702,M,60.9,5.9
6334,06/2015,577,96728.81074775012,9802.720965874241,M,42.5,15.7
6335,06/2015,901,92500.10833573899,9421.236135213576,M,56.5,9.0
6336,06/2015,55,93248.48612221889,8685.788535421423,M,34.9,2.7
6337,06/2015,908,117325.05121959737,9152.088545791723,M,39.6,15.1
6338,06/2015,883,95124.56843854752,7801.044878691477,M,,15.3
6339,06/2015,522,79404.52228263965,8502.855264647516,M,52.2,14.7
6340,06/2015,811,112834.52101868592,9433.840381690074,M,,18.6
6341,06/2015,137,143535.6979378768,9585.661008235566,M,58.3,17.6
6342,06/2015,600,83235.61302300781,8629.0191442846,M,38.4,17.2
6343,06/2015,673,78082.21364415552,8607.234067067338,M,49.1,5.2
6344,06/2015,575,74477.15524960618,7860.470212108347,M,32.9,10.9
6345,06/2015,469,92118.18628812129,9335.886520407452,M,64.1,10.3
6346,06/2015,698,82626.11541294966,9771.954293793717,M,62.6,5.0
6347,06/2015,245,73607.74149161209,7869.483850646052,M,60.9,13.2
6348,06/2015,363,84794.54600540495,8873.433857755836,M,45.2,1.3
6349,06/2015,911,109584.49093506028,9415.575879445063,M,53.9,13.9
6350,06/2015,343,82638.39633646743,8810.398771673114,M,63.1,16.4
6351,06/2015,886,72445.52823659338,8898.061922167548,M,59.7,10.7
6352,06/2015,262,118553.63886223164,9354.204111992707,M,64.6,14.7
6353,06/2015,222,96118.88076068873,9285.183808939715,M,39.2,11.6
6354,06/2015,731,84711.68386891003,8204.223188457518,,35.2,7.5
6355,06/2015,31,95577.2649634715,8330.768457331418,,36.7,16.8
6356,06/2015,32,68296.4149562325,7886.549480041027,M,55.5,2.4
6357,06/2015,545,92349.54179345208,8343.116952653349,M,42.4,3.8
6358,06/2015,553,60922.76164000617,6773.322570576353,M,35.3,1.8
6359,06/2015,284,78940.78077034478,8276.3309907099,M,40.5,14.4
6360,06/2015,94,95714.99991259325,9083.729618393872,M,,9.2
6361,06/2015,472,69183.7014254527,7030.591108181623,,40.5,8.5
6362,06/2015,748,91301.9613716415,9271.715978458127,F,40.7,14.3
6363,06/2015,3,65816.23976432206,7126.7990932327275,M,49.3,4.7
6364,06/2015,676,73438.8545492808,7439.719533632342,M,43.8,17.0
6365,06/2015,233,82063.13479418057,7904.946723837864,M,38.2,12.8
6366,06/2015,919,80263.51722326102,7769.106307592666,M,34.6,11.6
6367,06/2015,54,95505.10398022179,8029.109386328526,M,57.6,1.3
6368,06/2015,95,81747.62983857442,7266.649111537611,M,55.1,14.3
6369,06/2015,818,91283.65125452433,7914.067334499557,M,,4.6
6370,06/2015,349,86287.81538143547,9914.59748905465,M,63.1,16.7
6371,06/2015,224,75494.87910633972,7769.298251769124,M,42.2,9.8
6372,06/2015,526,85450.47484262596,7980.709017630322,M,62.7,18.8
6373,06/2015,613,98331.77454182919,8793.997339459791,M,50.9,2.5
6374,06/2015,845,79932.95259419309,7851.00272577197,M,,5.5
6375,06/2015,894,63794.107740857035,7371.503058098888,M,47.3,18.1
6376,06/2015,419,84516.34588382012,7746.558847596146,M,,18.2
6377,06/2015,707,110556.34242442375,8898.301691158413,M,56.4,12.6
6378,06/2015,426,73574.29055812773,8662.780331388933,M,43.0,7.2
6379,06/2015,427,62496.690410762036,6274.484933075604,M,48.1,3.4
6380,06/2015,978,106591.3253398421,9757.61768856854,M,40.8,8.0
6381,06/2015,610,75216.85847362096,7112.957803670423,M,64.5,8.9
6382,06/2015,76,129005.7201452759,8870.645445866361,,46.8,11.5
6383,06/2015,629,78329.5587266222,8433.704900478217,M,46.4,15.7
6384,06/2015,326,88072.46926754349,7580.790201476621,M,32.6,1.6
6385,06/2015,875,128929.19039588487,9918.977354610062,,42.4,16.3
6386,06/2015,409,79433.45663176397,8710.988397203906,M,45.0,14.6
6387,06/2015,940,71900.04011117897,8168.757435200574,M,53.9,9.6
6388,06/2015,642,87521.25378518036,8093.259814093153,M,43.3,8.4
6389,06/2015,14,88183.91942300339,7087.776239442267,M,56.5,1.7
6390,06/2015,129,96683.51211190096,9560.271910349136,M,35.6,11.3
6391,06/2015,474,83447.60921047836,7038.9170889716115,M,56.2,13.1
6392,06/2015,312,68876.24938578173,7664.240007694745,M,61.2,13.4
6393,06/2015,708,104681.65575347429,7633.797758690251,M,40.4,1.6
6394,06/2015,30,90337.64521266306,8168.834789891838,M,46.1,9.2
6395,06/2015,161,84404.67510796436,8146.777304991099,M,51.3,2.9
6396,06/2015,839,88295.82941690399,7747.393020691185,M,36.7,1.6
6397,06/2015,400,79182.20268446812,7486.685766655116,,58.4,10.9
6398,06/2015,375,86741.69417338815,7937.144162570659,M,43.3,18.2
6399,06/2015,298,74769.85758668862,8856.121562497725,M,39.2,11.8
6400,06/2015,29,86741.96425969055,9414.839124123599,M,46.5,10.7
6401,06/2015,679,70096.44251765631,6619.82574076537,M,32.7,10.4
6402,06/2015,422,108459.43884291511,10103.07622525861,M,50.1,11.6
6403,06/2015,50,120400.4951567993,8637.539762640841,M,53.7,9.0
6404,06/2015,804,81552.86960784969,7957.846544806518,M,32.4,13.2
6405,06/2015,627,93234.4125597165,8178.471819434734,M,41.2,15.2
6406,06/2015,874,70299.63038907576,8482.380576971324,M,38.0,2.2
6407,06/2015,165,81560.26044282131,7986.942582825613,F,50.4,17.6
6408,06/2015,905,75831.59489545357,8328.878354485538,M,32.6,15.8
6409,06/2015,37,82102.7457776192,8946.804761327792,M,43.8,12.4
6410,06/2015,501,87815.2845337769,9041.93277591864,M,47.7,9.3
6411,06/2015,529,113074.34845521027,8764.081139014366,M,47.6,6.1
6412,06/2015,774,97073.66032701981,9959.954498001713,M,62.2,17.0
6413,06/2015,772,71430.37936126726,7772.913658377258,M,47.7,8.2
6414,06/2015,773,101012.91016421787,8719.056745674128,M,,14.6
6415,06/2015,388,104346.80479282794,8667.539626347303,M,,1.6
6416,06/2015,194,118017.3066732111,9085.752585540553,M,65.8,18.7
6417,06/2015,778,86654.4797878444,7661.9241943776715,M,62.7,4.5
6418,06/2015,830,81191.10187009795,8578.841648184727,M,49.8,5.2
6419,06/2015,655,95665.49775115839,8184.750953751525,M,51.5,7.7
6420,06/2015,461,79865.09923659642,8604.630282404605,M,64.8,2.5
6421,06/2015,927,59193.87501944594,6967.5248839224505,M,53.3,9.6
6422,06/2015,90,96484.73694708766,9357.290445655568,M,60.6,11.5
6423,06/2015,348,92768.096227841,8615.605962291495,M,60.8,1.0
6424,06/2015,313,84391.92045664984,7955.442190398534,M,53.1,14.1
6425,06/2015,590,108953.84555444309,7354.33599852495,M,40.8,4.2
6426,06/2015,179,109669.81034545918,9376.666463377336,,52.8,15.2
6427,06/2015,496,98043.56589024696,8915.308616875293,M,58.0,17.3
6428,06/2015,517,82478.15176945641,9166.718212446693,M,46.1,16.4
6429,06/2015,744,62851.563497166535,7269.367667990974,M,48.2,14.3
6430,06/2015,682,85221.06643106429,8316.660042570655,M,46.5,10.8
6431,06/2015,809,104046.6122988136,9750.572776002258,M,40.3,17.8
6432,06/2015,658,83375.2304507216,8161.54208282653,M,46.5,11.6
6433,06/2015,158,80864.46114600482,8402.95227810468,M,,3.0
6434,06/2015,357,91661.68906548189,7935.584312641296,M,42.8,9.0
6435,06/2015,221,84513.59409147769,6973.720087787612,M,64.0,3.7
6436,06/2015,633,77445.8038500326,7924.02245524441,F,46.4,2.6
6437,06/2015,721,109327.37946815317,10197.67814108466,M,36.7,14.4
6438,06/2015,783,103145.65053781433,9859.092845272018,M,43.3,9.7
6439,06/2015,304,75986.83195742237,8149.692740228536,M,60.5,17.7
6440,06/2015,789,115745.92728597361,9172.740497866866,F,39.7,8.0
6441,06/2015,486,78193.9909995985,8561.137460282314,M,56.4,5.1
6442,06/2015,580,86385.64664579328,7896.799914916138,M,63.8,10.4
6443,06/2015,6,95080.81267124224,8927.59951140505,M,35.5,15.1
6444,06/2015,934,66943.39989751697,8133.935519136096,M,32.4,13.9
6445,06/2015,645,101020.0637491976,9037.141611784164,M,52.4,2.3
6446,06/2015,206,90961.33873017752,7746.586129111481,M,64.2,5.3
6447,06/2015,401,71064.53882329166,8276.809311427029,M,,13.2
6448,06/2015,826,77139.44585154827,8736.650728491115,M,33.8,5.3
6449,06/2015,83,84847.006228709,8748.743396975608,M,65.4,8.2
6450,06/2015,183,91559.12982595783,8180.686857486247,M,41.2,14.6
6451,06/2015,42,77148.05039388937,6935.639689674056,M,56.3,13.9
6452,06/2015,722,76204.64198590908,7237.051448373408,M,45.4,18.3
6453,06/2015,503,82560.9520099361,8037.154604202612,M,,18.0
6454,06/2015,620,116209.59045618073,8114.016559617449,M,57.3,1.6
6455,06/2015,755,85614.44099458274,7570.7597136013765,M,53.1,14.7
6456,06/2015,873,86966.14531308516,8844.514281026175,M,33.1,16.5
6457,06/2015,781,74983.37692500972,7574.947530010901,M,33.4,14.1
6458,06/2015,40,81413.92300844844,8122.218050455977,M,36.4,9.0
6459,06/2015,240,74897.6744968855,8518.153456876636,M,,5.8
6460,06/2015,436,57900.49877729153,5837.981234856848,,37.8,12.0
6461,06/2015,320,85422.3981924878,9690.06150186678,M,43.1,14.4
6462,06/2015,723,81534.1577275199,8444.917154164268,,,3.7
6463,06/2015,947,94029.14441906376,8047.181848151576,M,41.6,14.9
6464,06/2015,168,68526.72742699686,7399.867942785849,M,60.0,11.2
6465,06/2015,259,88850.4426935962,8657.18855515273,M,60.8,2.7
6466,06/2015,913,81256.00648195679,8003.916828803122,M,53.6,9.3
6467,06/2015,985,95290.51759932344,7747.265593282542,M,51.8,15.1
6468,06/2015,539,64119.685295176794,6878.263967847003,M,41.5,10.6
6469,06/2015,975,84663.29341607222,6469.499378378958,M,46.1,9.3
6470,06/2015,771,51321.99668649798,5814.745223481919,M,59.1,12.7
6471,06/2015,566,109875.22397576977,9390.120593164052,M,,11.7
6472,06/2015,325,93171.47249219267,7432.771548925209,M,59.5,7.6
6473,06/2015,813,88480.69656173767,8153.021637934043,M,56.3,16.7
6474,06/2015,253,106706.33748667093,8128.69809821217,F,52.5,18.0
6475,06/2015,817,102595.96286200745,9326.886523911253,M,35.7,7.4
6476,06/2015,958,81156.81984717907,7544.1653961130705,M,42.6,2.3
6477,06/2015,564,98115.22324149791,8776.386488065633,M,36.5,18.6
6478,06/2015,448,87191.65484979817,7969.271599724806,M,51.5,15.3
6479,06/2015,322,84947.67404210853,8328.108089213063,M,45.2,13.4
6480,06/2015,909,81544.89108879394,7947.308514680279,F,45.0,18.5
6481,06/2015,208,97772.05758314775,9425.290668829104,M,57.5,3.7
6482,06/2015,306,95611.69807604444,7915.701251017247,M,57.0,16.2
6483,06/2015,471,65215.79510460368,6964.977471545926,M,64.4,4.4
6484,06/2015,833,68554.91348242949,8034.491869186886,M,45.8,14.0
6485,06/2015,518,89934.51326761155,8819.909284529867,M,55.0,16.6
6486,06/2015,607,78093.57558881986,8600.215466102789,M,34.1,13.1
6487,06/2015,743,69474.56713694069,7054.785908321038,M,55.6,1.1
6488,06/2015,431,113542.21965808776,9421.360119705136,M,42.5,3.0
6489,06/2015,554,63899.10354327859,6911.822198223586,M,40.1,9.5
6490,06/2015,866,61473.59462449384,7924.105078746536,M,35.4,6.1
6491,06/2015,740,85725.19043177478,7036.905431694181,M,54.5,9.9
6492,06/2015,534,87506.9249405619,9254.286657443101,M,63.4,16.5
6493,06/2015,681,76172.0416183316,7804.254589797966,M,56.8,4.5
6494,06/2015,694,84764.43768566396,7715.678822707761,M,56.6,8.8
6495,06/2015,557,90990.02596162306,9549.623870468424,M,61.4,16.5
6496,06/2015,204,67361.25349186915,6240.445942766206,M,54.7,9.8
6497,06/2015,275,92557.60766922994,8646.498127367531,,34.7,14.8
6498,06/2015,525,83832.81828176633,6724.252678400381,M,39.2,9.1
6499,06/2015,33,76254.49419645348,7033.431665000999,M,55.9,15.2
6500,06/2015,18,86666.17659305749,9798.133439341647,M,36.9,16.0
6501,06/2015,835,76751.40593989953,8684.151541099973,M,,12.8
6502,06/2015,649,121908.20491818183,7569.766704664131,F,41.6,6.4
6503,06/2015,406,74234.58981207277,8829.477070003104,,36.0,1.4
6504,06/2015,640,83465.00072177558,9230.97907451212,,64.7,9.2
6505,06/2015,79,100853.6154600947,8468.01641626942,M,41.3,4.9
6506,06/2015,942,103348.87813305018,9517.87493038346,M,50.2,14.9
6507,06/2015,895,73223.91497543037,8308.518682442498,M,33.5,17.3
6508,06/2015,766,115482.15769398242,8521.089186746547,M,62.4,7.1
6509,06/2015,51,80048.45883510189,7884.180954413622,,39.9,6.9
6510,06/2015,702,82456.99993825334,8011.962019682188,M,57.5,12.7
6511,06/2015,332,73621.12002331259,7868.137102166638,F,55.0,18.7
6512,06/2015,314,81325.54307727757,7459.933281246887,M,49.4,4.0
6513,06/2015,118,79788.11359101589,9410.765672802481,M,39.8,9.3
6514,06/2015,445,65898.68195162354,7730.071901054181,M,59.4,18.6
6515,06/2015,906,90542.25066475368,6810.96796912779,M,57.2,5.3
6516,06/2015,555,70559.20491763516,8675.227242728726,M,62.5,3.5
6517,06/2015,105,125562.00244678426,9567.168612420111,M,48.3,2.2
6518,06/2015,879,117160.56059978665,8358.031062561684,,64.1,3.3
6519,06/2015,175,72761.04379769613,8259.881732919956,M,38.2,7.2
6520,06/2015,367,74043.72730822377,8839.286406575133,M,58.6,5.2
6521,06/2015,810,82338.92953470821,9632.149555633523,M,44.5,2.3
6522,06/2015,892,117148.52549812592,9216.653260017656,M,65.4,15.5
6523,06/2015,964,102249.23848542364,9400.301374769217,M,50.2,6.4
6524,06/2015,946,80329.99341621084,7464.508964015171,M,52.1,6.6
6525,06/2015,547,81009.3380004074,8397.422279592489,M,,7.5
6526,06/2015,999,69931.65576323685,5913.801484324324,M,45.1,14.1
6527,06/2015,953,97919.73993588088,8729.263209440993,M,47.7,14.8
6528,06/2015,202,80961.5247031106,8103.123821801231,M,57.6,4.0
6529,06/2015,345,59483.124035481254,6522.192997372567,M,40.8,12.9
6530,06/2015,718,78081.0991721434,7771.762076152998,M,65.1,1.7
6531,06/2015,276,98251.2722596006,9059.19016191583,M,45.1,18.5
6532,06/2015,768,89175.53374211119,9773.113904101452,M,63.5,6.3
6533,06/2015,411,92538.27377073956,8492.079947075814,M,58.7,2.5
6534,06/2015,192,86264.58158955288,6496.630639783629,M,45.7,5.7
6535,06/2015,115,92088.1004580877,7960.752578807689,M,36.3,17.6
6536,06/2015,162,81208.4623810503,7555.541476149583,M,35.5,12.1
6537,06/2015,636,74445.62169156235,7846.3951543306075,F,63.9,7.2
6538,06/2015,870,77006.68712359655,7739.221949073934,M,42.6,2.6
6539,06/2015,468,154377.67846342575,10576.661022549042,M,52.3,3.3
6540,06/2015,490,95264.65362228535,7997.6068084157,M,62.1,12.7
6541,06/2015,558,91902.05500963386,8223.915450392486,M,35.8,9.1
6542,06/2015,662,74298.40401875495,8353.856812960745,M,51.0,6.8
