,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
6652,06/2015,197,493486.8444430385,8044.756811702456,M,44.6,12.9
6653,06/2015,290,891911.1784366436,10788.026351512468,M,37.7,4.3
6654,06/2015,742,4384552.039185046,11328.471180916988,M,47.7,1.4
6655,06/2015,848,599090.5675196961,19160.37476562865,M,58.3,10.1
6656,06/2015,820,804255.078825064,9157.802473620717,M,32.4,14.0
6657,06/2015,122,881184.1545808107,9452.347380950654,M,42.0,5.7
6658,06/2015,340,368861.7868163222,11238.915942322372,,43.5,6.5
6659,06/2015,714,274280.52133135754,7508.6271829425905,M,39.5,9.7
6660,06/2015,699,887401.81810143,8639.877128609858,M,38.8,17.8
6661,06/2015,825,388647.40243824176,7524.850149829344,M,39.7,5.7
6662,06/2015,717,621871.0341154336,9212.593272182565,M,51.8,18.7
6663,06/2015,318,553454.9686188301,7564.823572280224,M,60.5,9.5
6664,06/2015,104,533791.3065474399,7671.300814567268,,57.0,5.7
6665,06/2015,816,794782.4822833013,8238.495045058326,M,32.0,1.0
6666,06/2015,296,210518.37587085465,9878.822707873882,M,42.2,11.1
6667,06/2015,696,1180186.2478863073,6830.262953308297,M,41.1,14.7
6668,06/2015,27,608052.3460925634,7943.660658296768,M,54.4,12.8
6669,06/2015,22,372111.1263986205,8340.199653184318,M,50.2,13.8
6670,06/2015,785,294568.13355677645,9444.820510462436,M,,14.7
6671,06/2015,256,397963.750779293,9036.252698909168,M,,8.8
6672,06/2015,75,215700.75820150075,9525.081249525709,M,47.3,6.5
6673,06/2015,5,873155.2150232076,11099.38126504555,M,39.8,4.7
6674,06/2015,217,2301259.14665517,10121.274195779512,M,64.4,14.8
6675,06/2015,869,2770187.3238944313,8644.715897976832,M,38.4,13.3
6676,06/2015,385,3418170.576444546,9615.127984448287,M,44.9,9.4
6677,06/2015,941,3338227.789738231,9098.259298935387,M,35.0,2.8
6678,06/2015,712,1589994.7081298428,8903.875687971704,F,,13.8
6679,06/2015,939,322986.10540115536,6905.603860817348,M,49.5,2.4
6680,06/2015,710,256659.5936619191,6934.678663406497,M,57.4,7.4
6681,06/2015,34,289590.4914880687,12876.790073735836,M,,18.6
6682,06/2015,559,109620.81945975403,7240.14756499935,F,62.8,4.7
6683,06/2015,463,591547.6942509968,9135.029364523207,M,48.9,10.3
6684,06/2015,605,395051.1121329997,10057.6840266768,F,63.6,5.9
6685,06/2015,424,255001.23283940039,5946.732061441995,M,49.8,3.8
6686,06/2015,851,3027162.920848346,9061.42498319828,M,43.5,2.4
6687,06/2015,444,140625.87206821662,7527.6927782964385,M,45.4,4.1
6688,06/2015,790,3737864.4156474583,8581.434502713842,M,37.6,5.0
6689,06/2015,106,163536.42810207917,7748.144682670273,M,42.4,1.2
6690,06/2015,455,3406991.4234507605,8254.253261198266,M,,3.9
6691,06/2015,223,3073014.121295752,7475.4302767220115,,53.2,5.2
6692,06/2015,242,665228.2630935834,6681.64097088315,F,46.1,14.5
6693,06/2015,77,826596.5780377283,11010.094103924252,M,63.4,8.9
6694,06/2015,961,2684200.733879587,7222.551731227387,M,62.4,6.9
6695,06/2015,416,1027351.1327559194,12517.17435002742,M,50.8,16.2
6696,06/2015,506,484912.6532578257,10040.25462544369,M,38.7,5.6
6697,06/2015,287,2113163.8377010287,9852.20337873107,M,40.1,15.2
6698,06/2015,52,1584826.3064712351,9346.79966179656,M,55.3,5.2
6699,06/2015,132,311515.2022542531,8709.710440525243,M,60.6,17.3
6700,06/2015,319,2655802.392603273,9410.987220437952,M,42.7,9.7
6701,06/2015,871,1151608.1904413998,11261.700920955573,M,,7.2
6702,06/2015,213,394131.54188755254,6841.895270407426,M,40.4,15.2
6703,06/2015,846,105527.03250021425,7608.427341029957,M,33.1,17.2
6704,06/2015,351,131775.9246604549,6916.33968933279,M,53.7,7.8
6705,06/2015,324,129185.59331305597,8953.397808933894,M,54.6,9.8
6706,06/2015,173,127441.86361239997,10098.153693350645,M,46.9,9.3
6707,06/2015,88,520168.6470597296,8853.143225650056,M,43.9,18.0
6708,06/2015,347,2032200.6417243509,8184.912783501996,M,,15.2
6709,06/2015,513,3493051.5392498835,9847.370693638344,M,42.2,14.3
6710,06/2015,487,473077.49868247885,9985.64471390036,M,32.3,14.8
6711,06/2015,295,2101242.9081953303,7369.530918959781,M,46.5,8.4
6712,06/2015,430,979629.2558056787,8933.52503428351,M,,11.6
6713,06/2015,437,3191099.4707193887,9427.211242039752,M,35.0,9.8
6714,06/2015,644,458510.5441740114,7873.50503673774,M,60.0,5.4
6715,06/2015,803,625904.4255040094,11493.336888511614,M,39.6,13.8
6716,06/2015,2,444052.7865388863,9725.471346083768,M,65.5,1.0
6717,06/2015,932,4142506.4483315814,9072.29694432185,,37.4,12.0
6718,06/2015,843,392718.0675283129,9123.482800466512,F,40.4,15.0
6719,06/2015,138,862793.0938954643,7672.449141883296,M,34.5,5.5
6720,06/2015,356,2702301.21916118,9769.932687963397,M,51.3,12.6
6721,06/2015,466,448995.7651862912,8137.119508916831,M,51.7,13.4
6722,06/2015,729,329149.56938765943,8310.798485631776,M,59.3,9.7
6723,06/2015,535,122841.84533964489,7657.829145457446,M,62.7,2.9
6724,06/2015,715,3978143.6152454037,7852.051083907776,M,51.8,5.3
6725,06/2015,70,2224291.241318843,7202.961525760694,F,59.0,4.7
6726,06/2015,485,129257.30382484407,9925.998985448432,M,56.3,15.4
6727,06/2015,128,5280028.052735993,10666.51454914806,M,52.0,5.9
6728,06/2015,587,1703820.6893018696,11211.421815698048,M,51.7,9.9
6729,06/2015,142,129975.45534162813,9886.697713949163,,37.3,14.2
6730,06/2015,938,185486.88147608985,9441.810198980098,M,64.5,16.4
6731,06/2015,725,703798.2140433781,10083.705270645474,M,39.8,3.3
6732,06/2015,801,781279.4315887977,9273.330495584301,M,42.7,11.4
6733,06/2015,653,10520611.642989457,7227.9438357327235,M,57.7,13.8
6734,06/2015,921,484138.7453480071,7139.078725855991,M,55.5,17.4
6735,06/2015,98,1711161.4629020046,8021.007568949105,M,39.4,10.5
6736,06/2015,608,515961.724764297,10044.816123443696,M,63.9,13.4
6737,06/2015,576,5919015.999946873,8403.839218372288,M,64.1,4.1
6738,06/2015,936,246458.01314942644,10422.168419056048,M,55.8,11.4
6739,06/2015,301,6563978.078262777,8987.242959855892,,33.7,2.0
6740,06/2015,266,2814459.844884573,11548.473014136802,M,36.1,1.4
6741,06/2015,499,3101000.682744682,9392.033169009068,M,32.6,1.0
6742,06/2015,133,2342384.9318882525,8256.306845597366,M,43.3,13.8
6743,06/2015,989,627832.9007906041,11189.317429187922,M,,6.4
6744,06/2015,619,1212252.2924298698,13498.313982449581,M,55.2,4.2
6745,06/2015,136,187651.4530334344,9850.831511999733,M,58.5,1.0
6746,06/2015,277,1201105.1876533262,11583.526199568902,M,33.1,12.5
6747,06/2015,267,923945.2720373688,11110.686239189377,M,52.8,4.8
6748,06/2015,749,363143.36873985373,7954.777701266024,M,40.0,12.2
6749,06/2015,254,2577349.1223306158,7079.33337843658,M,57.0,18.2
6750,06/2015,630,409812.73941277777,11498.427023278498,M,45.0,17.3
6751,06/2015,339,2039378.9705238584,10323.303510285354,M,41.1,18.1
6752,06/2015,203,5693749.920635342,13984.495499771194,M,59.0,16.3
6753,06/2015,107,692011.1421465081,6206.000291367867,M,49.9,10.0
6754,06/2015,24,90366.60382109809,8754.592933859221,M,33.6,12.8
6755,06/2015,668,728353.6384772537,8850.411210535298,M,,14.9
6756,06/2015,837,4944834.200720786,8317.08276165477,M,36.8,12.8
6757,06/2015,392,404281.7404008247,10181.348469655797,,33.3,4.8
6758,06/2015,330,1028112.3077718386,10948.931812806002,M,,2.2
6759,06/2015,151,2003486.350620994,8615.171561454872,M,48.4,18.7
6760,06/2015,856,610294.5712442704,8522.970705892827,M,53.8,16.7
6761,06/2015,976,765404.1429207585,8798.869135686675,M,57.8,1.9
6762,06/2015,831,3621360.0378328133,7321.98102269303,M,54.2,8.5
6763,06/2015,991,559984.9602290345,8321.170407585676,M,35.2,11.1
6764,06/2015,201,3548780.1649479535,9368.33100673221,M,57.3,6.1
6765,06/2015,788,750544.8005143517,11914.42210559215,M,32.6,18.3
6766,06/2015,1,371445.19017174037,9051.684642591717,F,43.8,1.4
6767,06/2015,103,436284.29291196476,7193.322970972213,M,64.3,11.8
6768,06/2015,53,5321499.138396795,9586.957014783666,M,56.0,7.9
6769,06/2015,241,345146.4969419649,8389.567012567899,M,36.5,11.2
6770,06/2015,346,309326.5700885466,10333.35239747912,M,49.3,16.0
6771,06/2015,450,1595505.6376022515,11996.126041048943,M,57.8,13.3
6772,06/2015,628,214721.55418606562,7150.604403238053,M,61.0,15.2
6773,06/2015,700,309488.265053373,10169.518520923308,M,51.2,10.6
6774,06/2015,4,705892.7526066415,10669.53276557156,M,59.6,11.7
6775,06/2015,334,394977.59159125393,7807.338320293252,M,56.3,7.2
6776,06/2015,641,950206.9136649614,11215.34354165806,M,33.8,11.0
6777,06/2015,794,252662.41279653442,8839.657267832396,M,34.9,12.3
6778,06/2015,390,370492.0046936082,7929.6785727218175,M,54.7,12.7
6779,06/2015,141,105924.03717997775,10158.027615361661,M,44.7,8.8
6780,06/2015,980,183024.95750299204,8378.211307093907,M,36.0,2.1
6781,06/2015,734,559027.3932109242,7531.580010519311,M,47.7,11.6
6782,06/2015,342,94698.96834886035,7651.7007502789,M,43.7,4.9
6783,06/2015,370,2858907.9974096706,11754.513649588578,M,46.2,1.9
6784,06/2015,480,635072.5373399139,11473.800000953643,M,38.6,11.5
6785,06/2015,902,407935.8134394875,8370.58552364222,M,63.6,5.8
6786,06/2015,477,650899.7821573103,9221.708337446036,M,46.4,8.8
6787,06/2015,193,774093.5837966545,8494.527291793078,M,52.8,16.4
6788,06/2015,476,3013934.7873263964,9986.268464772049,M,,18.3
6789,06/2015,537,3157902.117744725,9437.947258391796,M,37.2,2.5
6790,06/2015,591,3510651.4505203003,7936.61846953297,M,56.1,9.5
6791,06/2015,189,2430746.8639076613,9028.76469725184,M,41.9,5.9
6792,06/2015,596,429805.5911769929,12164.226303957832,M,56.2,13.7
6793,06/2015,235,263065.9599526063,10253.60671916828,M,37.4,9.0
6794,06/2015,520,424006.5224269817,6978.516724341856,M,54.7,8.8
6795,06/2015,677,577640.3342182299,7081.98949631651,M,58.8,14.4
6796,06/2015,704,4462613.120672979,9578.709357334083,F,57.6,7.7
6797,06/2015,355,711962.0525510121,9512.199310914175,M,50.0,3.0
6798,06/2015,247,545761.2219698238,8206.835369065057,M,53.5,2.0
6799,06/2015,207,3636460.220185654,9710.15008534827,M,47.8,3.5
6800,06/2015,990,4066372.6680839458,14124.265010548215,M,36.3,4.7
6801,06/2015,41,1517847.7824536965,9308.584482318704,M,36.9,10.0
6802,06/2015,678,2740264.837240996,10247.734506782652,M,55.7,7.7
6803,06/2015,663,479345.6106251161,6206.150424698913,M,56.7,12.1
6804,06/2015,28,2030014.3614048366,8151.714851152963,M,65.2,4.4
6805,06/2015,672,389829.1864180254,10347.6256861983,M,53.2,13.5
6806,06/2015,393,161135.80376342143,8392.288522849538,M,33.5,7.3
6807,06/2015,615,347046.70152812265,7949.960736002248,M,51.3,2.9
6808,06/2015,923,709916.8505812194,8075.4592638748245,M,32.0,7.7
6809,06/2015,544,85134.64193600295,6920.733757661105,M,39.6,13.0
6810,06/2015,364,416004.6993186461,8863.84085027065,M,41.0,9.2
6811,06/2015,573,496523.17290348746,10614.911818691355,M,60.9,6.4
6812,06/2015,125,470462.5813344189,8186.158799585514,M,37.2,9.2
6813,06/2015,949,923707.689349139,7058.251700985814,M,36.4,12.6
6814,06/2015,510,2959897.9794900976,11478.874324302069,M,55.0,12.2
6815,06/2015,878,452312.98670455196,9713.620494749133,M,36.2,5.5
6816,06/2015,992,3009736.128720114,8924.346181061379,M,36.1,17.3
6817,06/2015,8,788645.8652350416,8379.94163810394,M,39.7,13.2
6818,06/2015,984,2339675.487843469,10348.892554572569,M,42.3,10.7
6819,06/2015,763,3808246.3200426437,9885.079394329936,M,37.4,6.6
6820,06/2015,973,117496.10516488527,7181.32068035139,M,39.5,15.8
6821,06/2015,25,800141.9885363962,7293.042017160143,M,34.8,14.6
6822,06/2015,541,282910.3164539452,6590.677806719205,M,48.7,8.1
6823,06/2015,757,5096997.217166226,8384.384582951398,M,,13.5
6824,06/2015,374,1019182.2275810845,9811.184282696418,,39.7,13.9
6825,06/2015,64,3675669.4700663076,10212.59859098814,M,46.0,5.6
6826,06/2015,500,188866.05824850945,7974.099802442424,F,46.2,13.5
6827,06/2015,647,2126155.284631159,7947.883234793362,F,63.4,11.7
6828,06/2015,614,455397.05808491237,8079.517860168717,M,59.8,17.8
6829,06/2015,21,2856186.008481046,7982.376558582367,M,32.8,7.5
6830,06/2015,13,353525.15827543027,8595.315056047626,M,43.1,15.2
6831,06/2015,639,2787415.4652536334,11972.567839365835,M,50.0,9.2
6832,06/2015,868,394906.78854385624,9333.640036967761,M,32.5,7.3
6833,06/2015,805,903318.1902820716,8838.649401613959,M,40.7,10.5
6834,06/2015,891,136087.76677035907,10401.277389891635,M,56.5,13.8
6835,06/2015,561,301664.6828037173,9529.665978667257,,44.2,6.2
6836,06/2015,709,331683.2115069681,8080.234665435291,M,38.7,12.6
6837,06/2015,429,1004429.3690256898,8851.368841420623,M,46.7,4.7
6838,06/2015,720,444977.38846108754,9425.155133092505,M,64.6,15.1
6839,06/2015,187,1725276.0827716137,9008.177863259065,M,48.7,17.0
6840,06/2015,457,2251715.5757802026,9393.582973736859,M,63.5,10.5
6841,06/2015,844,512908.3245814549,8748.413146880344,M,47.4,2.4
6842,06/2015,552,625739.9345052586,8669.461876538622,M,61.3,7.3
6843,06/2015,498,4595979.852440605,9689.89735640859,M,49.2,15.3
6844,06/2015,230,486478.03984416445,9429.009226621616,M,38.2,5.1
6845,06/2015,131,616395.3391523284,8160.696427646045,M,35.1,16.0
6846,06/2015,268,1399677.5173321795,9192.887645910701,M,41.2,11.2
6847,06/2015,634,4569599.29132706,9091.425182091327,M,46.8,4.5
6848,06/2015,930,2821308.946676237,8613.398792437652,M,54.4,16.9
6849,06/2015,730,608567.5488519642,10884.17903012698,M,60.7,1.5
6850,06/2015,386,2536134.079686014,8607.407796519166,M,37.5,12.8
6851,06/2015,897,2281650.6970321513,8602.619054027276,M,43.3,2.5
6852,06/2015,604,398691.66289170383,9682.66041151204,M,59.8,7.6
6853,06/2015,850,356148.1589696532,13312.629929155539,M,39.4,1.4
6854,06/2015,626,357655.6281169636,13021.513525466307,M,51.8,18.1
6855,06/2015,163,1159823.4415054934,8856.701235852324,M,58.5,9.1
6856,06/2015,82,516007.3211546915,7617.589615618351,M,61.7,4.0
6857,06/2015,36,4143500.767335151,9520.114558961332,M,37.4,16.3
6858,06/2015,977,681464.8933249047,11681.846504611296,M,56.2,3.7
6859,06/2015,123,199051.00030099528,8329.34163742686,M,65.3,11.5
6860,06/2015,92,563507.6578261271,14242.533464777298,M,41.4,15.1
6861,06/2015,26,429266.40675559326,9913.27408902724,F,47.5,2.7
6862,06/2015,251,427283.95235037565,6620.9777543179625,M,43.0,11.9
6863,06/2015,598,6305522.576055596,8276.7887163113,M,51.3,9.4
6864,06/2015,524,3985096.953356596,7836.916397161183,F,39.5,18.5
6865,06/2015,726,421631.11293369025,11655.761666487902,M,58.1,4.5
6866,06/2015,263,387258.66889845295,8747.923669814072,M,52.2,12.2
6867,06/2015,365,219204.09004190916,11801.599812653936,M,37.6,5.3
6868,06/2015,44,298962.61025115475,10267.840735749087,M,61.5,8.9
6869,06/2015,530,125643.70062524619,7111.309455977435,,47.1,6.9
6870,06/2015,838,446155.1180199463,5825.019097687935,M,,17.2
6871,06/2015,311,341044.23644851474,6742.709044751764,,32.1,9.4
6872,06/2015,447,701116.246866621,7064.716991621028,M,65.5,12.1
6873,06/2015,993,3808513.3797558364,9869.285626854113,M,35.0,2.9
6874,06/2015,315,389784.776062039,9968.735036697779,M,61.1,8.7
6875,06/2015,20,7260097.491723813,11214.0698110976,M,52.1,18.1
6876,06/2015,618,232822.90278295358,8007.619133105392,M,63.9,9.0
6877,06/2015,43,325987.0663802128,8520.128568083242,M,57.3,1.2
6878,06/2015,190,158569.68617759596,8441.787258394188,M,57.5,14.1
6879,06/2015,659,452335.9155983851,9751.918798103068,M,65.4,14.7
6880,06/2015,47,413367.06050420343,7555.856499480417,M,40.7,5.3
6881,06/2015,987,253202.6430336862,9025.42504497459,M,32.4,13.8
6882,06/2015,71,376292.62067390647,11671.623159888732,M,39.0,1.0
6883,06/2015,198,709727.8409235972,8778.138028669919,M,41.1,16.6
6884,06/2015,473,573528.0832088802,10128.140730892863,M,59.5,14.6
6885,06/2015,338,667994.8665646795,9213.084433656511,M,42.2,4.3
6886,06/2015,440,2634073.0219017155,8437.2055371596,F,39.6,4.4
6887,06/2015,246,854473.8765675267,13050.236908628262,M,57.2,15.1
6888,06/2015,116,2339238.377224359,8640.126480150626,M,42.2,10.6
6889,06/2015,849,781886.7429682048,12465.028017558128,M,65.4,12.1
6890,06/2015,900,542954.8379032431,8794.445959981376,M,41.5,9.4
6891,06/2015,359,431531.98769059195,7949.688321358409,M,47.7,7.9
6892,06/2015,299,2470352.6605480895,8799.66515279241,M,50.1,2.0
6893,06/2015,7,2306734.9732860285,9358.27348270537,M,40.8,14.1
6894,06/2015,297,3038799.7976003513,9976.782989674777,M,53.7,1.0
6895,06/2015,822,2998295.686967093,11802.62437638087,,54.0,2.9
6896,06/2015,648,298158.35535858973,9323.275983539952,M,49.6,4.4
6897,06/2015,294,1889725.65781922,7469.435024945475,M,59.6,4.9
6898,06/2015,491,983040.9960111624,7477.578322688136,M,61.1,3.2
6899,06/2015,568,225598.2055750521,8379.633791527069,M,,16.5
6900,06/2015,584,1114563.1803068698,9527.950613782092,M,43.3,14.9
6901,06/2015,690,3078748.4338457133,9507.986034223042,M,,8.8
6902,06/2015,291,413337.62135440717,9399.23348622721,M,33.2,5.4
6903,06/2015,49,393660.0231376138,8253.631892057325,M,45.1,3.0
6904,06/2015,585,1618131.2451693926,12500.741497855875,M,37.9,11.3
6905,06/2015,606,3261471.043372988,8893.720077448415,M,51.5,15.1
6906,06/2015,693,297198.8270882204,9071.037188585757,,53.1,9.9
6907,06/2015,944,671532.1583430639,9909.517874679646,M,49.4,14.1
6908,06/2015,793,528198.0320174299,8417.760139460544,M,35.0,12.5
6909,06/2015,425,516629.29282767395,9437.437633847285,M,,17.9
6910,06/2015,683,313137.2344756173,9330.161538744815,,54.5,3.6
6911,06/2015,656,3577814.6896933923,11788.792833851057,M,56.4,17.8
6912,06/2015,488,1585194.6643766307,10220.581049506818,M,32.4,5.8
6913,06/2015,61,4460590.826539676,11518.503620994461,M,34.1,16.4
6914,06/2015,904,568925.320082156,12298.292091850431,M,,4.0
6915,06/2015,378,749658.6735167233,9507.416012961787,,36.7,3.5
6916,06/2015,269,1030578.6324947211,10419.834712301224,M,39.7,8.1
6917,06/2015,889,718063.5639629378,8348.077056615519,,55.5,2.0
6918,06/2015,481,990308.4585951576,9705.463574937065,F,51.5,17.1
6919,06/2015,344,824184.0603144965,7907.7253083371415,M,51.0,11.8
6920,06/2015,99,2840180.0393244475,7586.173042507241,M,55.3,5.7
6921,06/2015,832,2817355.3265944943,17452.320388480694,M,,13.3
6922,06/2015,127,3758477.929501175,13699.182025028209,M,55.8,11.8
6923,06/2015,617,362223.45984705136,7600.16402811938,M,38.2,17.4
6924,06/2015,770,684946.8005057863,7902.915812512797,M,56.6,15.9
6925,06/2015,484,1086289.9525197425,9707.078026926865,M,36.2,4.1
6926,06/2015,341,641854.2418269779,9673.246339826821,F,63.1,16.9
6927,06/2015,982,484952.9137969942,13775.94076647916,M,,9.4
6928,06/2015,212,268205.36310002854,8485.23036589175,M,46.4,1.6
6929,06/2015,589,380433.94670815615,10186.464274919741,M,40.7,6.4
6930,06/2015,797,557025.2587186014,11027.141480226363,M,44.6,5.9
6931,06/2015,753,626245.794088176,9134.442195349086,M,32.8,12.8
6932,06/2015,227,614873.4811085591,10685.439274830956,M,,16.2
6933,06/2015,86,2154215.500709814,9060.808281221813,,,5.4
6934,06/2015,680,274768.08024919656,8302.79111148943,M,61.1,18.9
6935,06/2015,195,203485.28235640953,9113.072444342615,,54.1,8.8
6936,06/2015,595,978506.4495081557,10388.386598807207,M,45.4,7.1
6937,06/2015,854,507509.9813866229,8564.108647198715,M,44.2,18.7
6938,06/2015,828,391597.6457222278,11747.997901942766,,50.6,1.1
6939,06/2015,261,2400990.6448906837,10718.630494581068,M,36.4,18.5
6940,06/2015,603,474904.662186106,7961.293502729725,M,34.9,10.7
6941,06/2015,379,1691885.8630049103,7872.467238602351,M,65.1,12.4
6942,06/2015,888,1169828.909731131,8093.451265522012,M,,4.0
6943,06/2015,741,1215351.3248420062,12036.406506128376,M,42.4,11.2
6944,06/2015,60,669917.5914332671,8167.041059292433,M,53.4,11.0
6945,06/2015,955,179143.56026358088,8529.733838996932,M,35.8,8.5
6946,06/2015,62,16519654.808480192,13009.727535509588,M,34.0,4.3
6947,06/2015,638,347278.3526602202,6698.462895764119,M,62.7,9.4
6948,06/2015,697,2574152.895847957,10071.612568057653,M,35.0,15.2
6949,06/2015,147,401254.1449514861,9409.03671558005,M,53.7,14.7
6950,06/2015,637,2241198.0381319323,11567.587327291694,M,63.3,3.0
6951,06/2015,799,511691.09373080195,9010.555330956517,M,45.3,1.1
6952,06/2015,178,122825.45524616801,12636.485390687745,M,49.0,7.8
6953,06/2015,806,106176.50102037462,11111.347158289274,M,50.3,7.6
6954,06/2015,300,2777565.1006751917,12647.074758153,M,35.9,9.5
6955,06/2015,998,3558355.91463235,8428.754214774048,M,32.1,1.4
6956,06/2015,337,926365.2431286451,14944.351666296852,M,36.0,9.4
6957,06/2015,549,446681.3889318015,9402.986661925761,M,55.1,16.4
6958,06/2015,767,207480.99369180642,10062.089066780098,M,56.5,1.2
6959,06/2015,157,782544.3969681972,8317.9666254353,M,56.8,16.2
6960,06/2015,540,2259141.723231365,8814.548627322687,M,41.6,6.5
6961,06/2015,108,1505512.1906578464,10504.499939884883,M,51.2,2.9
6962,06/2015,352,128903.31806415232,7786.556891840435,M,58.1,9.3
6963,06/2015,847,2133982.04769603,7532.778010180791,M,51.0,5.2
6964,06/2015,479,1273994.3524493685,8214.633222206274,M,54.6,1.0
6965,06/2015,622,2431851.0106648984,9261.32814696071,M,53.2,7.6
6966,06/2015,937,185932.77227673525,7595.081507590452,M,54.9,11.5
6967,06/2015,775,5060848.224738177,11038.913880337212,M,50.4,9.8
6968,06/2015,623,1644832.3245235567,12233.476147927855,,,14.4
6969,06/2015,87,294888.7732608872,7296.817403064658,M,48.0,15.4
6970,06/2015,80,376771.12273909757,8379.317176809654,M,57.8,17.5
6971,06/2015,434,584619.3129356253,7889.120761005961,M,36.5,7.7
6972,06/2015,210,720113.8575051676,8675.966605523743,M,37.0,1.9
6973,06/2015,860,798652.5295441467,7486.463122696589,M,38.0,16.8
6974,06/2015,220,4191619.147733059,9019.415238339308,M,32.1,7.3
6975,06/2015,769,1112448.8388254263,6601.212276785913,,58.8,18.9
6976,06/2015,692,138903.13524076174,9363.348250116169,M,42.4,2.3
6977,06/2015,546,1588294.050904277,13161.310012433974,M,55.6,13.5
6978,06/2015,777,297715.1830204767,8711.505829271595,M,59.2,16.0
6979,06/2015,581,370965.7269771911,11550.36060163511,M,35.5,18.5
6980,06/2015,452,134064.49487883382,7729.512191788462,M,53.3,4.4
6981,06/2015,511,376231.44598339236,7715.361691414022,M,35.2,10.9
6982,06/2015,214,1458059.62708348,9630.549555389736,M,,5.9
6983,06/2015,234,426908.96721955156,9817.212863136763,M,42.7,6.2
6984,06/2015,853,438670.23375779996,8246.543393101065,M,42.5,2.3
6985,06/2015,551,2546783.638431153,11166.013826404771,M,,4.3
6986,06/2015,505,4513673.916416045,11616.251192337812,M,33.7,2.5
6987,06/2015,508,161751.05423590532,8795.48465324998,M,54.1,8.3
6988,06/2015,795,809573.6047680716,7435.889293763816,M,50.4,8.6
6989,06/2015,317,342841.075874347,10338.969908433408,M,33.3,2.7
6990,06/2015,792,3066897.1065926445,8209.251052880913,M,,8.7
6991,06/2015,974,862544.8706969514,9118.385099014933,M,34.8,8.2
6992,06/2015,117,793988.4635556447,8898.378258167815,M,59.4,17.1
6993,06/2015,410,3821631.3851263965,7044.0688951252105,M,38.0,17.4
6994,06/2015,182,100582.074573053,8855.015622355639,M,40.0,14.4
6995,06/2015,119,502039.30622509046,7846.516404658775,M,65.9,15.4
6996,06/2015,236,2778598.799107542,6539.200151357637,M,42.3,6.7
6997,06/2015,449,176066.6951310417,7427.755138677142,M,38.4,18.7
6998,06/2015,494,556481.213324012,8553.917906753855,M,48.7,7.9
6999,06/2015,609,380454.0227346846,9133.133339075885,M,,4.6
7000,03/2015,943,629899.7821965647,7875.131500145043,F,58.4,0.6
7001,03/2015,966,451167.9844792158,8973.082017723813,M,46.8,0.1
7002,03/2015,250,627163.2510096183,8442.129400668293,M,32.0,0.1
7003,03/2015,156,2251706.832164199,11108.4121302191,,64.8,0.7
7004,03/2015,67,554033.2743005326,10760.59101074272,M,60.7,0.4
7005,03/2015,684,2375886.815105199,9024.94212852887,M,,0.5
7006,03/2015,527,465912.18763188215,8068.726769240415,M,,0.4
7007,03/2015,556,431932.9290532542,12912.082417521695,M,50.7,0.8
7008,03/2015,446,2430052.1845592177,10220.324896757369,M,49.5,0.1
7009,03/2015,841,765700.3139003222,9513.608328810398,M,48.2,0.7
7010,03/2015,126,322800.6949346989,7695.848004763807,M,53.2,0.7
7011,03/2015,910,2628178.574156627,8376.68648722964,M,58.2,0.6
7012,03/2015,112,332618.6219377615,7886.092661847222,M,54.7,0.9
7013,03/2015,191,104237.77715263836,9225.938208739197,M,50.4,0.1
7014,03/2015,739,264573.8831814754,8568.384693436481,M,37.6,0.6
7015,03/2015,579,118724.46573912316,9509.782380547575,M,41.3,0.3
7016,03/2015,111,1850134.6280460118,8334.09998474754,M,45.4,0.8
7017,03/2015,285,115170.22001423164,9091.949981239599,M,47.3,1.0
7018,03/2015,796,331561.23515677935,6930.413470362884,M,59.2,0.3
7019,03/2015,310,170649.6872730255,6913.319393112494,M,42.2,0.8
7020,03/2015,458,679865.586203188,9999.170000787635,M,39.7,0.2
7021,03/2015,884,850347.9731715472,9986.634316634178,M,64.1,0.6
7022,03/2015,335,1825392.3366576103,8599.559679556845,M,47.0,0.8
7023,03/2015,521,462959.850614281,8259.207385967477,M,56.1,0.8
7024,03/2015,887,336728.68903932883,9113.855102980197,M,,0.0
7025,03/2015,601,529738.6835865534,7945.136007324269,M,39.8,0.2
7026,03/2015,11,4274771.260063684,8353.99150601891,M,39.1,0.6
7027,03/2015,624,140293.733377151,9986.289373818488,M,52.8,0.7
7028,03/2015,737,801617.3474228575,8079.6604832908,M,58.1,0.3
7029,03/2015,823,761353.7965335677,8790.546593073208,M,50.6,0.3
7030,03/2015,752,1479209.63178896,8895.247354499923,M,63.6,0.4
7031,03/2015,732,2628076.7284881934,11134.202991173519,M,54.1,0.5
7032,03/2015,493,336274.76542744786,9050.65294197992,M,61.1,0.2
7033,03/2015,159,2845833.8995916503,12508.562647144412,M,48.4,0.6
7034,03/2015,225,488098.8563888104,6925.598404121945,M,,0.6
7035,03/2015,784,2551642.687818882,9940.391251564042,M,54.3,0.2
7036,03/2015,171,538793.2223206777,8231.629596960101,M,49.4,0.4
7037,03/2015,460,413489.35263786395,8481.390935851441,F,33.0,0.3
7038,03/2015,408,301140.631559033,8784.943984741782,M,65.0,0.9
7039,03/2015,239,1556283.308272343,12131.81277257671,M,60.4,1.0
7040,03/2015,812,292022.2844336755,7149.459865855733,M,54.7,0.9
